Fourier Model 90
0.13006493737942507, 16.686009812257375
0.7116590362465453, 18.942448115112953
1.1000545125637977, 21.535776330560488
1.4581204002033734, 24.469169865633734
1.8164500807429507, 27.833864792209493
2.1748127353950273, 31.25247239272305
2.533142415934605, 34.61716731929881
2.891472096474182, 37.98186224587457
3.2498017770137597, 41.346557172450304
3.5977709914057767, 44.41487088364059
3.932096617182296, 47.36655845632894
4.334590724867546, 50.82050771062022
4.682345607528313, 53.53838904121473
5.040296085774139, 56.28308821750563
5.398114667569962, 58.81213669804528
5.755850814084535, 61.20640349374042
6.113504525317859, 63.46588860459101
6.471075801269931, 65.59059203059707
6.828498693715752, 67.472688423883
7.185855637936576, 69.24695946929327
7.543097172763645, 70.83253615592122
7.900256272309466, 72.28333115770462
8.257316449517786, 73.57238813767461
8.614343652613606, 74.80753244370673
8.971271933371924, 75.88093872792545
9.328150752961491, 76.87347600123746
9.68491416315731, 77.6773189157671
10.041644599240628, 78.42724915635895
10.398375035323946, 79.1771793969508
10.755023036126012, 79.79232795269814
11.11160508870308, 80.29965116056981
11.468187141280147, 80.80697436844152
11.824703245632216, 81.20647222843758
12.18120286292803, 81.57901375146474
12.537735454336346, 82.00546794842973
12.894268045744662, 82.4319221453947
13.250679732073813, 82.66069653792097
13.607168357998795, 83.01526716963556
13.96351959178836, 83.14520165994254
14.31995326085918, 83.40991783509409
14.676288007592492, 83.51289598843219
14.930881130206467, 83.69812806540202
